plan;supply_date_start;supply_date_end;amount
monthly;2019-09-15;2019-10-15 00:00:00;12
yearly;2019-09-15;2020-09-15 00:00:00;119
monthly;2019-09-15;2019-10-15 00:00:00;12
yearly;2019-09-15;2020-09-15 00:00:00;119
monthly;2019-09-15;2019-10-15 00:00:00;12
yearly;2019-09-15;2020-09-15 00:00:00;119
yearly;2019-09-15;2020-09-15 00:00:00;119
yearly;2019-09-15;2020-09-15 00:00:00;119
yearly;2019-09-15;2020-09-15 00:00:00;119
yearly;2019-09-15;2020-09-15 00:00:00;119
monthly;2019-09-15;2019-10-15 00:00:00;12
monthly;2019-09-15;2019-10-15 00:00:00;12
monthly;2019-09-15;2019-10-15 00:00:00;12
yearly;2019-09-15;2020-09-15 00:00:00;119
yearly;2019-09-15;2020-09-15 00:00:00;119
yearly;2019-09-15;2020-09-15 00:00:00;119
yearly;2019-09-15;2020-09-15 00:00:00;119
monthly;2019-09-15;2019-10-15 00:00:00;12
yearly;2019-09-15;2020-09-15 00:00:00;119
monthly;2019-09-15;2019-10-15 00:00:00;12
monthly;2019-09-16;2019-10-16 00:00:00;12
monthly;2019-09-16;2019-10-16 00:00:00;12
monthly;2019-09-16;2019-10-16 00:00:00;12
monthly;2019-09-16;2019-10-16 00:00:00;12
yearly;2019-09-16;2020-09-16 00:00:00;119
monthly;2019-09-16;2019-10-16 00:00:00;12
monthly;2019-09-16;2019-10-16 00:00:00;12
monthly;2019-09-16;2019-10-16 00:00:00;12
monthly;2019-09-16;2019-10-16 00:00:00;12
monthly;2019-09-16;2019-10-16 00:00:00;12
monthly;2019-09-16;2019-10-16 00:00:00;12
monthly;2019-09-16;2019-10-16 00:00:00;12
monthly;2019-09-16;2019-10-16 00:00:00;12
monthly;2019-09-16;2019-10-16 00:00:00;12
yearly;2019-09-16;2020-09-16 00:00:00;119
monthly;2019-09-16;2019-10-16 00:00:00;12
yearly;2019-09-16;2020-09-16 00:00:00;119
monthly;2019-09-16;2019-10-16 00:00:00;12
monthly;2019-09-16;2019-10-16 00:00:00;12
monthly;2019-09-16;2019-10-16 00:00:00;12
monthly;2019-09-16;2019-10-16 00:00:00;12
monthly;2019-09-16;2019-10-16 00:00:00;12
yearly;2019-09-16;2020-09-16 00:00:00;119
monthly;2019-09-16;2019-10-16 00:00:00;12
monthly;2019-09-16;2019-10-16 00:00:00;12
monthly;2019-09-16;2019-10-16 00:00:00;12
yearly;2019-09-16;2020-09-16 00:00:00;119
yearly;2019-09-16;2020-09-16 00:00:00;119
yearly;2019-09-16;2020-09-16 00:00:00;119
monthly;2019-09-16;2019-10-16 00:00:00;12
monthly;2019-09-16;2019-10-16 00:00:00;12
monthly;2019-09-16;2019-10-16 00:00:00;12
monthly;2019-09-16;2019-10-16 00:00:00;12
yearly;2019-09-16;2020-09-16 00:00:00;119
monthly;2019-09-16;2019-10-16 00:00:00;12
monthly;2019-09-16;2019-10-16 00:00:00;12
yearly;2019-09-16;2020-09-16 00:00:00;119
monthly;2019-09-16;2019-10-16 00:00:00;12
monthly;2019-09-16;2019-10-16 00:00:00;12
yearly;2019-09-16;2020-09-16 00:00:00;119
yearly;2019-09-16;2020-09-16 00:00:00;119
monthly;2019-09-16;2019-10-16 00:00:00;12
monthly;2019-09-16;2019-10-16 00:00:00;12
yearly;2019-09-16;2020-09-16 00:00:00;119
monthly;2019-09-17;2019-10-17 00:00:00;12
monthly;2019-09-17;2019-10-17 00:00:00;12
monthly;2019-09-17;2019-10-17 00:00:00;12
monthly;2019-09-17;2019-10-17 00:00:00;12
monthly;2019-09-17;2019-10-17 00:00:00;12
monthly;2019-09-17;2019-10-17 00:00:00;12
yearly;2019-09-17;2020-09-17 00:00:00;119
yearly;2019-09-17;2020-09-17 00:00:00;119
yearly;2019-09-17;2020-09-17 00:00:00;119
monthly;2019-09-17;2019-10-17 00:00:00;12
monthly;2019-09-17;2019-10-17 00:00:00;12
yearly;2019-09-17;2020-09-17 00:00:00;119
monthly;2019-09-17;2019-10-17 00:00:00;12
yearly;2019-09-17;2020-09-17 00:00:00;119
monthly;2019-09-17;2019-10-17 00:00:00;12
monthly;2019-09-17;2019-10-17 00:00:00;12
yearly;2019-09-17;2020-09-17 00:00:00;119
monthly;2019-09-17;2019-10-17 00:00:00;12
monthly;2019-09-17;2019-10-17 00:00:00;12
yearly;2019-09-17;2020-09-17 00:00:00;119
monthly;2019-09-17;2019-10-17 00:00:00;12
yearly;2019-09-17;2020-09-17 00:00:00;119
monthly;2019-09-17;2019-10-17 00:00:00;12
monthly;2019-09-17;2019-10-17 00:00:00;12
yearly;2019-09-17;2020-09-17 00:00:00;119
monthly;2019-09-17;2019-10-17 00:00:00;12
monthly;2019-09-17;2019-10-17 00:00:00;12
monthly;2019-09-17;2019-10-17 00:00:00;12
monthly;2019-09-17;2019-10-17 00:00:00;12
monthly;2019-09-17;2019-10-17 00:00:00;12
yearly;2019-09-17;2020-09-17 00:00:00;119
monthly;2019-09-17;2019-10-17 00:00:00;12
monthly;2019-09-17;2019-10-17 00:00:00;12
monthly;2019-09-17;2019-10-17 00:00:00;12
yearly;2019-09-17;2020-09-17 00:00:00;119
yearly;2019-09-17;2020-09-17 00:00:00;119
monthly;2019-09-18;2019-10-18 00:00:00;12
monthly;2019-09-18;2019-10-18 00:00:00;12
monthly;2019-09-18;2019-10-18 00:00:00;12
monthly;2019-09-18;2019-10-18 00:00:00;12
monthly;2019-09-18;2019-10-18 00:00:00;12
monthly;2019-09-18;2019-10-18 00:00:00;12
yearly;2019-09-18;2020-09-18 00:00:00;119
monthly;2019-09-18;2019-10-18 00:00:00;12
monthly;2019-09-18;2019-10-18 00:00:00;12
monthly;2019-09-18;2019-10-18 00:00:00;12
monthly;2019-09-18;2019-10-18 00:00:00;12
monthly;2019-09-18;2019-10-18 00:00:00;12
monthly;2019-09-18;2019-10-18 00:00:00;12
yearly;2019-09-18;2020-09-18 00:00:00;119
monthly;2019-09-18;2019-10-18 00:00:00;12
yearly;2019-09-18;2020-09-18 00:00:00;119
monthly;2019-09-18;2019-10-18 00:00:00;12
monthly;2019-09-18;2019-10-18 00:00:00;12
monthly;2019-09-18;2019-10-18 00:00:00;12
yearly;2019-09-18;2020-09-18 00:00:00;119
yearly;2019-09-18;2020-09-18 00:00:00;119
monthly;2019-09-18;2019-10-18 00:00:00;12
monthly;2019-09-18;2019-10-18 00:00:00;12
yearly;2019-09-18;2020-09-18 00:00:00;119
monthly;2019-09-18;2019-10-18 00:00:00;12
yearly;2019-09-18;2020-09-18 00:00:00;119
yearly;2019-09-18;2020-09-18 00:00:00;119
yearly;2019-09-18;2020-09-18 00:00:00;119
yearly;2019-09-18;2020-09-18 00:00:00;119
monthly;2019-09-18;2019-10-18 00:00:00;12
monthly;2019-09-18;2019-10-18 00:00:00;12
monthly;2019-09-18;2019-10-18 00:00:00;12
yearly;2019-09-18;2020-09-18 00:00:00;119
yearly;2019-09-18;2020-09-18 00:00:00;119
monthly;2019-09-18;2019-10-18 00:00:00;12
yearly;2019-09-18;2020-09-18 00:00:00;119
yearly;2019-09-18;2020-09-18 00:00:00;119
monthly;2019-09-18;2019-10-18 00:00:00;12
monthly;2019-09-18;2019-10-18 00:00:00;12
monthly;2019-09-18;2019-10-18 00:00:00;12
yearly;2019-09-18;2020-09-18 00:00:00;119
yearly;2019-09-19;2020-09-19 00:00:00;119
monthly;2019-09-19;2019-10-19 00:00:00;12
monthly;2019-09-19;2019-10-19 00:00:00;12
yearly;2019-09-19;2020-09-19 00:00:00;119
monthly;2019-09-19;2019-10-19 00:00:00;12
monthly;2019-09-19;2019-10-19 00:00:00;12
yearly;2019-09-19;2020-09-19 00:00:00;119
yearly;2019-09-19;2020-09-19 00:00:00;119
monthly;2019-09-19;2019-10-19 00:00:00;12
monthly;2019-09-19;2019-10-19 00:00:00;12
monthly;2019-09-19;2019-10-19 00:00:00;12
yearly;2019-09-19;2020-09-19 00:00:00;119
yearly;2019-09-19;2020-09-19 00:00:00;119
yearly;2019-09-19;2020-09-19 00:00:00;119
monthly;2019-09-19;2019-10-19 00:00:00;12
monthly;2019-09-19;2019-10-19 00:00:00;12
yearly;2019-09-19;2020-09-19 00:00:00;119
monthly;2019-09-19;2019-10-19 00:00:00;12
monthly;2019-09-19;2019-10-19 00:00:00;12
yearly;2019-09-19;2020-09-19 00:00:00;119
monthly;2019-09-19;2019-10-19 00:00:00;12
monthly;2019-09-19;2019-10-19 00:00:00;12
monthly;2019-09-19;2019-10-19 00:00:00;12
yearly;2019-09-19;2020-09-19 00:00:00;119
monthly;2019-09-19;2019-10-19 00:00:00;12
monthly;2019-09-19;2019-10-19 00:00:00;12
yearly;2019-09-19;2020-09-19 00:00:00;119
monthly;2019-09-19;2019-10-19 00:00:00;12
yearly;2019-09-19;2020-09-19 00:00:00;119
monthly;2019-09-19;2019-10-19 00:00:00;12
yearly;2019-09-19;2020-09-19 00:00:00;119
monthly;2019-09-19;2019-10-19 00:00:00;12
yearly;2019-09-19;2020-09-19 00:00:00;119
monthly;2019-09-19;2019-10-19 00:00:00;12
yearly;2019-09-19;2020-09-19 00:00:00;119
yearly;2019-09-19;2020-09-19 00:00:00;119
monthly;2019-09-19;2019-10-19 00:00:00;12
monthly;2019-09-20;2019-10-20 00:00:00;12
monthly;2019-09-20;2019-10-20 00:00:00;12
yearly;2019-09-20;2020-09-20 00:00:00;119
monthly;2019-09-20;2019-10-20 00:00:00;12
monthly;2019-09-20;2019-10-20 00:00:00;12
monthly;2019-09-20;2019-10-20 00:00:00;12
monthly;2019-09-20;2019-10-20 00:00:00;12
yearly;2019-09-20;2020-09-20 00:00:00;119
monthly;2019-09-20;2019-10-20 00:00:00;12
yearly;2019-09-20;2020-09-20 00:00:00;119
monthly;2019-09-20;2019-10-20 00:00:00;12
yearly;2019-09-20;2020-09-20 00:00:00;119
monthly;2019-09-20;2019-10-20 00:00:00;12
yearly;2019-09-20;2020-09-20 00:00:00;119
monthly;2019-09-20;2019-10-20 00:00:00;12
yearly;2019-09-20;2020-09-20 00:00:00;119
monthly;2019-09-20;2019-10-20 00:00:00;12
yearly;2019-09-20;2020-09-20 00:00:00;119
monthly;2019-09-20;2019-10-20 00:00:00;12
yearly;2019-09-20;2020-09-20 00:00:00;119
monthly;2019-09-20;2019-10-20 00:00:00;12
monthly;2019-09-20;2019-10-20 00:00:00;12
yearly;2019-09-20;2020-09-20 00:00:00;119
monthly;2019-09-20;2019-10-20 00:00:00;12
yearly;2019-09-20;2020-09-20 00:00:00;119
monthly;2019-09-20;2019-10-20 00:00:00;12
monthly;2019-09-20;2019-10-20 00:00:00;12
monthly;2019-09-20;2019-10-20 00:00:00;12
monthly;2019-09-20;2019-10-20 00:00:00;12
monthly;2019-09-20;2019-10-20 00:00:00;12
yearly;2019-09-20;2020-09-20 00:00:00;119
yearly;2019-09-20;2020-09-20 00:00:00;119
monthly;2019-09-20;2019-10-20 00:00:00;12
yearly;2019-09-20;2020-09-20 00:00:00;119
monthly;2019-09-20;2019-10-20 00:00:00;12
monthly;2019-09-20;2019-10-20 00:00:00;12
monthly;2019-09-20;2019-10-20 00:00:00;12
monthly;2019-09-20;2019-10-20 00:00:00;12
monthly;2019-09-20;2019-10-20 00:00:00;12
yearly;2019-09-20;2020-09-20 00:00:00;119
monthly;2019-09-20;2019-10-20 00:00:00;12
monthly;2019-09-20;2019-10-20 00:00:00;12
yearly;2019-09-20;2020-09-20 00:00:00;119
monthly;2019-09-20;2019-10-20 00:00:00;12
monthly;2019-09-20;2019-10-20 00:00:00;12
monthly;2019-09-20;2019-10-20 00:00:00;12
monthly;2019-09-20;2019-10-20 00:00:00;12
monthly;2019-09-20;2019-10-20 00:00:00;12
monthly;2019-09-21;2019-10-21 00:00:00;12
monthly;2019-09-21;2019-10-21 00:00:00;12
monthly;2019-09-21;2019-10-21 00:00:00;12
monthly;2019-09-21;2019-10-21 00:00:00;12
monthly;2019-09-21;2019-10-21 00:00:00;12
monthly;2019-09-21;2019-10-21 00:00:00;12
monthly;2019-09-21;2019-10-21 00:00:00;12
monthly;2019-09-21;2019-10-21 00:00:00;12
monthly;2019-09-21;2019-10-21 00:00:00;12
monthly;2019-09-21;2019-10-21 00:00:00;12
yearly;2019-09-21;2020-09-21 00:00:00;119
yearly;2019-09-21;2020-09-21 00:00:00;119
monthly;2019-09-21;2019-10-21 00:00:00;12
yearly;2019-09-21;2020-09-21 00:00:00;119
yearly;2019-09-21;2020-09-21 00:00:00;119
monthly;2019-09-21;2019-10-21 00:00:00;12
monthly;2019-09-21;2019-10-21 00:00:00;12
yearly;2019-09-21;2020-09-21 00:00:00;119
monthly;2019-09-21;2019-10-21 00:00:00;12
monthly;2019-09-21;2019-10-21 00:00:00;12
yearly;2019-09-21;2020-09-21 00:00:00;119
yearly;2019-09-21;2020-09-21 00:00:00;119
monthly;2019-09-21;2019-10-21 00:00:00;12
yearly;2019-09-21;2020-09-21 00:00:00;119
yearly;2019-09-21;2020-09-21 00:00:00;119
yearly;2019-09-21;2020-09-21 00:00:00;119
yearly;2019-09-21;2020-09-21 00:00:00;119
monthly;2019-09-21;2019-10-21 00:00:00;12
monthly;2019-09-21;2019-10-21 00:00:00;12
monthly;2019-09-21;2019-10-21 00:00:00;12
yearly;2019-09-21;2020-09-21 00:00:00;119
yearly;2019-09-21;2020-09-21 00:00:00;119
yearly;2019-09-21;2020-09-21 00:00:00;119
yearly;2019-09-22;2020-09-22 00:00:00;119
yearly;2019-09-22;2020-09-22 00:00:00;119
yearly;2019-09-22;2020-09-22 00:00:00;119
monthly;2019-09-22;2019-10-22 00:00:00;12
monthly;2019-09-22;2019-10-22 00:00:00;12
monthly;2019-09-22;2019-10-22 00:00:00;12
monthly;2019-09-22;2019-10-22 00:00:00;12
yearly;2019-09-22;2020-09-22 00:00:00;119
monthly;2019-09-22;2019-10-22 00:00:00;12
monthly;2019-09-22;2019-10-22 00:00:00;12
yearly;2019-09-22;2020-09-22 00:00:00;119
monthly;2019-09-22;2019-10-22 00:00:00;12
yearly;2019-09-22;2020-09-22 00:00:00;119
monthly;2019-09-22;2019-10-22 00:00:00;12
monthly;2019-09-22;2019-10-22 00:00:00;12
monthly;2019-09-22;2019-10-22 00:00:00;12
yearly;2019-09-22;2020-09-22 00:00:00;119
yearly;2019-09-22;2020-09-22 00:00:00;119
yearly;2019-09-22;2020-09-22 00:00:00;119
monthly;2019-09-22;2019-10-22 00:00:00;12
monthly;2019-09-22;2019-10-22 00:00:00;12
yearly;2019-09-22;2020-09-22 00:00:00;119
yearly;2019-09-22;2020-09-22 00:00:00;119
monthly;2019-09-22;2019-10-22 00:00:00;12
yearly;2019-09-22;2020-09-22 00:00:00;119
monthly;2019-09-22;2019-10-22 00:00:00;12
monthly;2019-09-22;2019-10-22 00:00:00;12
monthly;2019-09-22;2019-10-22 00:00:00;12
monthly;2019-09-22;2019-10-22 00:00:00;12
yearly;2019-09-22;2020-09-22 00:00:00;119
monthly;2019-09-22;2019-10-22 00:00:00;12
monthly;2019-09-22;2019-10-22 00:00:00;12
monthly;2019-09-22;2019-10-22 00:00:00;12
monthly;2019-09-22;2019-10-22 00:00:00;12
monthly;2019-09-22;2019-10-22 00:00:00;12
monthly;2019-09-22;2019-10-22 00:00:00;12
monthly;2019-09-22;2019-10-22 00:00:00;12
monthly;2019-09-22;2019-10-22 00:00:00;12
monthly;2019-09-22;2019-10-22 00:00:00;12
yearly;2019-09-22;2020-09-22 00:00:00;119
monthly;2019-09-22;2019-10-22 00:00:00;12
yearly;2019-09-22;2020-09-22 00:00:00;119
yearly;2019-09-22;2020-09-22 00:00:00;119
yearly;2019-09-22;2020-09-22 00:00:00;119
yearly;2019-09-23;2020-09-23 00:00:00;119
monthly;2019-09-23;2019-10-23 00:00:00;12
monthly;2019-09-23;2019-10-23 00:00:00;12
monthly;2019-09-23;2019-10-23 00:00:00;12
yearly;2019-09-23;2020-09-23 00:00:00;119
monthly;2019-09-23;2019-10-23 00:00:00;12
yearly;2019-09-23;2020-09-23 00:00:00;119
monthly;2019-09-23;2019-10-23 00:00:00;12
yearly;2019-09-23;2020-09-23 00:00:00;119
monthly;2019-09-23;2019-10-23 00:00:00;12
monthly;2019-09-23;2019-10-23 00:00:00;12
monthly;2019-09-23;2019-10-23 00:00:00;12
monthly;2019-09-23;2019-10-23 00:00:00;12
monthly;2019-09-23;2019-10-23 00:00:00;12
yearly;2019-09-23;2020-09-23 00:00:00;119
yearly;2019-09-23;2020-09-23 00:00:00;119
yearly;2019-09-23;2020-09-23 00:00:00;119
monthly;2019-09-23;2019-10-23 00:00:00;12
yearly;2019-09-23;2020-09-23 00:00:00;119
monthly;2019-09-23;2019-10-23 00:00:00;12
monthly;2019-09-23;2019-10-23 00:00:00;12
monthly;2019-09-23;2019-10-23 00:00:00;12
monthly;2019-09-23;2019-10-23 00:00:00;12
monthly;2019-09-23;2019-10-23 00:00:00;12
yearly;2019-09-23;2020-09-23 00:00:00;119
monthly;2019-09-23;2019-10-23 00:00:00;12
yearly;2019-09-23;2020-09-23 00:00:00;119
yearly;2019-09-23;2020-09-23 00:00:00;119
monthly;2019-09-23;2019-10-23 00:00:00;12
monthly;2019-09-23;2019-10-23 00:00:00;12
monthly;2019-09-23;2019-10-23 00:00:00;12
monthly;2019-09-23;2019-10-23 00:00:00;12
monthly;2019-09-23;2019-10-23 00:00:00;12
monthly;2019-09-23;2019-10-23 00:00:00;12
monthly;2019-09-23;2019-10-23 00:00:00;12
monthly;2019-09-23;2019-10-23 00:00:00;12
yearly;2019-09-23;2020-09-23 00:00:00;119
monthly;2019-09-23;2019-10-23 00:00:00;12
yearly;2019-09-23;2020-09-23 00:00:00;119
yearly;2019-09-23;2020-09-23 00:00:00;119
yearly;2019-09-24;2020-09-24 00:00:00;119
yearly;2019-09-24;2020-09-24 00:00:00;119
monthly;2019-09-24;2019-10-24 00:00:00;12
monthly;2019-09-24;2019-10-24 00:00:00;12
yearly;2019-09-24;2020-09-24 00:00:00;119
yearly;2019-09-24;2020-09-24 00:00:00;119
yearly;2019-09-24;2020-09-24 00:00:00;119
monthly;2019-09-24;2019-10-24 00:00:00;12
monthly;2019-09-24;2019-10-24 00:00:00;12
yearly;2019-09-24;2020-09-24 00:00:00;119
monthly;2019-09-24;2019-10-24 00:00:00;12
yearly;2019-09-24;2020-09-24 00:00:00;119
yearly;2019-09-24;2020-09-24 00:00:00;119
monthly;2019-09-24;2019-10-24 00:00:00;12
monthly;2019-09-24;2019-10-24 00:00:00;12
monthly;2019-09-24;2019-10-24 00:00:00;12
yearly;2019-09-24;2020-09-24 00:00:00;119
monthly;2019-09-24;2019-10-24 00:00:00;12
monthly;2019-09-24;2019-10-24 00:00:00;12
monthly;2019-09-24;2019-10-24 00:00:00;12
monthly;2019-09-24;2019-10-24 00:00:00;12
yearly;2019-09-24;2020-09-24 00:00:00;119
monthly;2019-09-24;2019-10-24 00:00:00;12
monthly;2019-09-24;2019-10-24 00:00:00;12
yearly;2019-09-24;2020-09-24 00:00:00;119
monthly;2019-09-24;2019-10-24 00:00:00;12
yearly;2019-09-24;2020-09-24 00:00:00;119
yearly;2019-09-24;2020-09-24 00:00:00;119
yearly;2019-09-24;2020-09-24 00:00:00;119
monthly;2019-09-24;2019-10-24 00:00:00;12
monthly;2019-09-24;2019-10-24 00:00:00;12
yearly;2019-09-24;2020-09-24 00:00:00;119
monthly;2019-09-24;2019-10-24 00:00:00;12
monthly;2019-09-24;2019-10-24 00:00:00;12
monthly;2019-09-24;2019-10-24 00:00:00;12
monthly;2019-09-24;2019-10-24 00:00:00;12
monthly;2019-09-24;2019-10-24 00:00:00;12
monthly;2019-09-24;2019-10-24 00:00:00;12
yearly;2019-09-24;2020-09-24 00:00:00;119
monthly;2019-09-24;2019-10-24 00:00:00;12
monthly;2019-09-24;2019-10-24 00:00:00;12
monthly;2019-09-24;2019-10-24 00:00:00;12
monthly;2019-09-24;2019-10-24 00:00:00;12
monthly;2019-09-24;2019-10-24 00:00:00;12
monthly;2019-09-24;2019-10-24 00:00:00;12
monthly;2019-09-24;2019-10-24 00:00:00;12
yearly;2019-09-24;2020-09-24 00:00:00;119
monthly;2019-09-24;2019-10-24 00:00:00;12
monthly;2019-09-24;2019-10-24 00:00:00;12
monthly;2019-09-24;2019-10-24 00:00:00;12
monthly;2019-09-25;2019-10-25 00:00:00;12
yearly;2019-09-25;2020-09-25 00:00:00;119
monthly;2019-09-25;2019-10-25 00:00:00;12
yearly;2019-09-25;2020-09-25 00:00:00;119
monthly;2019-09-25;2019-10-25 00:00:00;12
monthly;2019-09-25;2019-10-25 00:00:00;12
yearly;2019-09-25;2020-09-25 00:00:00;119
yearly;2019-09-25;2020-09-25 00:00:00;119
monthly;2019-09-25;2019-10-25 00:00:00;12
monthly;2019-09-25;2019-10-25 00:00:00;12
yearly;2019-09-25;2020-09-25 00:00:00;119
monthly;2019-09-25;2019-10-25 00:00:00;12
monthly;2019-09-25;2019-10-25 00:00:00;12
monthly;2019-09-25;2019-10-25 00:00:00;12
yearly;2019-09-25;2020-09-25 00:00:00;119
monthly;2019-09-25;2019-10-25 00:00:00;12
monthly;2019-09-25;2019-10-25 00:00:00;12
monthly;2019-09-25;2019-10-25 00:00:00;12
yearly;2019-09-25;2020-09-25 00:00:00;119
yearly;2019-09-25;2020-09-25 00:00:00;119
monthly;2019-09-25;2019-10-25 00:00:00;12
monthly;2019-09-25;2019-10-25 00:00:00;12
monthly;2019-09-25;2019-10-25 00:00:00;12
yearly;2019-09-25;2020-09-25 00:00:00;119
monthly;2019-09-25;2019-10-25 00:00:00;12
yearly;2019-09-25;2020-09-25 00:00:00;119
yearly;2019-09-25;2020-09-25 00:00:00;119
yearly;2019-09-25;2020-09-25 00:00:00;119
monthly;2019-09-25;2019-10-25 00:00:00;12
yearly;2019-09-25;2020-09-25 00:00:00;119
monthly;2019-09-25;2019-10-25 00:00:00;12
yearly;2019-09-25;2020-09-25 00:00:00;119
yearly;2019-09-25;2020-09-25 00:00:00;119
yearly;2019-09-25;2020-09-25 00:00:00;119
monthly;2019-09-25;2019-10-25 00:00:00;12
monthly;2019-09-25;2019-10-25 00:00:00;12
monthly;2019-09-25;2019-10-25 00:00:00;12
monthly;2019-09-25;2019-10-25 00:00:00;12
yearly;2019-09-25;2020-09-25 00:00:00;119
monthly;2019-09-25;2019-10-25 00:00:00;12
monthly;2019-09-25;2019-10-25 00:00:00;12
monthly;2019-09-25;2019-10-25 00:00:00;12
monthly;2019-09-25;2019-10-25 00:00:00;12
monthly;2019-09-25;2019-10-25 00:00:00;12
yearly;2019-09-25;2020-09-25 00:00:00;119
yearly;2019-09-25;2020-09-25 00:00:00;119
yearly;2019-09-25;2020-09-25 00:00:00;119
yearly;2019-09-25;2020-09-25 00:00:00;119
yearly;2019-09-25;2020-09-25 00:00:00;119
yearly;2019-09-25;2020-09-25 00:00:00;119
monthly;2019-09-25;2019-10-25 00:00:00;12
yearly;2019-09-25;2020-09-25 00:00:00;119
yearly;2019-09-25;2020-09-25 00:00:00;119
monthly;2019-09-25;2019-10-25 00:00:00;12
yearly;2019-09-26;2020-09-26 00:00:00;119
monthly;2019-09-26;2019-10-26 00:00:00;12
yearly;2019-09-26;2020-09-26 00:00:00;119
yearly;2019-09-26;2020-09-26 00:00:00;119
yearly;2019-09-26;2020-09-26 00:00:00;119
monthly;2019-09-26;2019-10-26 00:00:00;12
monthly;2019-09-26;2019-10-26 00:00:00;12
monthly;2019-09-26;2019-10-26 00:00:00;12
yearly;2019-09-26;2020-09-26 00:00:00;119
monthly;2019-09-26;2019-10-26 00:00:00;12
monthly;2019-09-26;2019-10-26 00:00:00;12
monthly;2019-09-26;2019-10-26 00:00:00;12
yearly;2019-09-26;2020-09-26 00:00:00;119
monthly;2019-09-26;2019-10-26 00:00:00;12
monthly;2019-09-26;2019-10-26 00:00:00;12
monthly;2019-09-26;2019-10-26 00:00:00;12
monthly;2019-09-26;2019-10-26 00:00:00;12
monthly;2019-09-26;2019-10-26 00:00:00;12
monthly;2019-09-26;2019-10-26 00:00:00;12
monthly;2019-09-26;2019-10-26 00:00:00;12
monthly;2019-09-26;2019-10-26 00:00:00;12
monthly;2019-09-26;2019-10-26 00:00:00;12
monthly;2019-09-26;2019-10-26 00:00:00;12
monthly;2019-09-26;2019-10-26 00:00:00;12
yearly;2019-09-26;2020-09-26 00:00:00;119
monthly;2019-09-26;2019-10-26 00:00:00;12
yearly;2019-09-26;2020-09-26 00:00:00;119
monthly;2019-09-26;2019-10-26 00:00:00;12
monthly;2019-09-26;2019-10-26 00:00:00;12
yearly;2019-09-26;2020-09-26 00:00:00;119
monthly;2019-09-26;2019-10-26 00:00:00;12
yearly;2019-09-26;2020-09-26 00:00:00;119
monthly;2019-09-26;2019-10-26 00:00:00;12
yearly;2019-09-26;2020-09-26 00:00:00;119
monthly;2019-09-26;2019-10-26 00:00:00;12
monthly;2019-09-26;2019-10-26 00:00:00;12
monthly;2019-09-26;2019-10-26 00:00:00;12
yearly;2019-09-26;2020-09-26 00:00:00;119
monthly;2019-09-26;2019-10-26 00:00:00;12
monthly;2019-09-26;2019-10-26 00:00:00;12
yearly;2019-09-26;2020-09-26 00:00:00;119
yearly;2019-09-26;2020-09-26 00:00:00;119
yearly;2019-09-26;2020-09-26 00:00:00;119
monthly;2019-09-27;2019-10-27 00:00:00;12
yearly;2019-09-27;2020-09-27 00:00:00;119
monthly;2019-09-27;2019-10-27 00:00:00;12
yearly;2019-09-27;2020-09-27 00:00:00;119
yearly;2019-09-27;2020-09-27 00:00:00;119
monthly;2019-09-27;2019-10-27 00:00:00;12
monthly;2019-09-27;2019-10-27 00:00:00;12
monthly;2019-09-27;2019-10-27 00:00:00;12
monthly;2019-09-27;2019-10-27 00:00:00;12
monthly;2019-09-27;2019-10-27 00:00:00;12
monthly;2019-09-27;2019-10-27 00:00:00;12
yearly;2019-09-27;2020-09-27 00:00:00;119
monthly;2019-09-27;2019-10-27 00:00:00;12
yearly;2019-09-27;2020-09-27 00:00:00;119
monthly;2019-09-27;2019-10-27 00:00:00;12
monthly;2019-09-27;2019-10-27 00:00:00;12
yearly;2019-09-27;2020-09-27 00:00:00;119
monthly;2019-09-27;2019-10-27 00:00:00;12
yearly;2019-09-27;2020-09-27 00:00:00;119
monthly;2019-09-27;2019-10-27 00:00:00;12
yearly;2019-09-27;2020-09-27 00:00:00;119
yearly;2019-09-27;2020-09-27 00:00:00;119
monthly;2019-09-27;2019-10-27 00:00:00;12
yearly;2019-09-27;2020-09-27 00:00:00;119
monthly;2019-09-27;2019-10-27 00:00:00;12
yearly;2019-09-27;2020-09-27 00:00:00;119
yearly;2019-09-27;2020-09-27 00:00:00;119
yearly;2019-09-27;2020-09-27 00:00:00;119
yearly;2019-09-27;2020-09-27 00:00:00;119
yearly;2019-09-27;2020-09-27 00:00:00;119
yearly;2019-09-27;2020-09-27 00:00:00;119
yearly;2019-09-27;2020-09-27 00:00:00;119
yearly;2019-09-27;2020-09-27 00:00:00;119
monthly;2019-09-27;2019-10-27 00:00:00;12
monthly;2019-09-27;2019-10-27 00:00:00;12
monthly;2019-09-27;2019-10-27 00:00:00;12
monthly;2019-09-27;2019-10-27 00:00:00;12
yearly;2019-09-27;2020-09-27 00:00:00;119
yearly;2019-09-27;2020-09-27 00:00:00;119
monthly;2019-09-27;2019-10-27 00:00:00;12
monthly;2019-09-27;2019-10-27 00:00:00;12
monthly;2019-09-28;2019-10-28 00:00:00;12
monthly;2019-09-28;2019-10-28 00:00:00;12
monthly;2019-09-28;2019-10-28 00:00:00;12
monthly;2019-09-28;2019-10-28 00:00:00;12
monthly;2019-09-28;2019-10-28 00:00:00;12
yearly;2019-09-28;2020-09-28 00:00:00;119
