plan;supply_date_start;supply_date_end;amount;country
yearly;2019-10-11;2020-10-11 00:00:00;119;us
monthly;2019-10-11;2019-11-11 00:00:00;12;grmany
yearly;2019-10-11;2020-10-11 00:00:00;119;grmany
yearly;2019-10-11;2020-10-11 00:00:00;119;germany
monthly;2019-10-11;2019-11-11 00:00:00;12;germany
monthly;2019-10-11;2019-11-11 00:00:00;12;france
yearly;2019-10-11;2020-10-11 00:00:00;119;US
yearly;2019-10-11;2020-10-11 00:00:00;119;US
monthly;2019-10-11;2019-11-11 00:00:00;12;DE
monthly;2019-10-11;2019-11-11 00:00:00;12;FR
monthly;2019-10-11;2019-11-11 00:00:00;12;DE
yearly;2019-10-11;2020-10-11 00:00:00;119;de
yearly;2019-10-11;2020-10-11 00:00:00;119;usa
monthly;2019-10-11;2019-11-11 00:00:00;12;grmany
yearly;2019-10-11;2020-10-11 00:00:00;119;us
yearly;2019-10-11;2020-10-11 00:00:00;119;usa
monthly;2019-10-11;2019-11-11 00:00:00;12;france
monthly;2019-10-11;2019-11-11 00:00:00;12;usa
monthly;2019-10-11;2019-11-11 00:00:00;12;de
yearly;2019-10-11;2020-10-11 00:00:00;119;grmany
yearly;2019-10-11;2020-10-11 00:00:00;119;de
monthly;2019-10-11;2019-11-11 00:00:00;12;france
yearly;2019-10-11;2020-10-11 00:00:00;119;FR
yearly;2019-10-11;2020-10-11 00:00:00;119;FR
monthly;2019-10-11;2019-11-11 00:00:00;12;DE
monthly;2019-10-11;2019-11-11 00:00:00;12;de
monthly;2019-10-11;2019-11-11 00:00:00;12;DE
monthly;2019-10-11;2019-11-11 00:00:00;12;DE
yearly;2019-10-11;2020-10-11 00:00:00;119;grmany
monthly;2019-10-11;2019-11-11 00:00:00;12;US
monthly;2019-10-11;2019-11-11 00:00:00;12;france
yearly;2019-10-11;2020-10-11 00:00:00;119;france
yearly;2019-10-11;2020-10-11 00:00:00;119;germany
monthly;2019-10-11;2019-11-11 00:00:00;12;us
monthly;2019-10-11;2019-11-11 00:00:00;12;grmany
monthly;2019-10-11;2019-11-11 00:00:00;12;FR
yearly;2019-10-12;2020-10-12 00:00:00;119;de
yearly;2019-10-12;2020-10-12 00:00:00;119;france
monthly;2019-10-12;2019-11-12 00:00:00;12;US
yearly;2019-10-12;2020-10-12 00:00:00;119;france
yearly;2019-10-12;2020-10-12 00:00:00;119;US
yearly;2019-10-12;2020-10-12 00:00:00;119;US
monthly;2019-10-12;2019-11-12 00:00:00;12;us
yearly;2019-10-12;2020-10-12 00:00:00;119;germany
yearly;2019-10-12;2020-10-12 00:00:00;119;DE
monthly;2019-10-12;2019-11-12 00:00:00;12;us
yearly;2019-10-12;2020-10-12 00:00:00;119;france
yearly;2019-10-12;2020-10-12 00:00:00;119;us
yearly;2019-10-12;2020-10-12 00:00:00;119;de
yearly;2019-10-12;2020-10-12 00:00:00;119;us
yearly;2019-10-12;2020-10-12 00:00:00;119;usa
monthly;2019-10-12;2019-11-12 00:00:00;12;us
monthly;2019-10-12;2019-11-12 00:00:00;12;france   
yearly;2019-10-12;2020-10-12 00:00:00;119;germany
monthly;2019-10-12;2019-11-12 00:00:00;12;DE
yearly;2019-10-12;2020-10-12 00:00:00;119;grmany
yearly;2019-10-12;2020-10-12 00:00:00;119;france   
monthly;2019-10-12;2019-11-12 00:00:00;12;germany
monthly;2019-10-12;2019-11-12 00:00:00;12;US
monthly;2019-10-12;2019-11-12 00:00:00;12;FR
yearly;2019-10-12;2020-10-12 00:00:00;119;FR
monthly;2019-10-12;2019-11-12 00:00:00;12;DE
monthly;2019-10-12;2019-11-12 00:00:00;12;france
yearly;2019-10-12;2020-10-12 00:00:00;119;US
yearly;2019-10-12;2020-10-12 00:00:00;119;germany
monthly;2019-10-12;2019-11-12 00:00:00;12;germany
monthly;2019-10-12;2019-11-12 00:00:00;12;FR
monthly;2019-10-12;2019-11-12 00:00:00;12;US
yearly;2019-10-12;2020-10-12 00:00:00;119;germany
yearly;2019-10-12;2020-10-12 00:00:00;119;france   
monthly;2019-10-12;2019-11-12 00:00:00;12;de
yearly;2019-10-12;2020-10-12 00:00:00;119;france
yearly;2019-10-12;2020-10-12 00:00:00;119;FR
yearly;2019-10-12;2020-10-12 00:00:00;119;grmany
monthly;2019-10-12;2019-11-12 00:00:00;12;usa
yearly;2019-10-12;2020-10-12 00:00:00;119;grmany
monthly;2019-10-12;2019-11-12 00:00:00;12;FR
monthly;2019-10-12;2019-11-12 00:00:00;12;france   
yearly;2019-10-12;2020-10-12 00:00:00;119;us
monthly;2019-10-12;2019-11-12 00:00:00;12;de
yearly;2019-10-12;2020-10-12 00:00:00;119;france
monthly;2019-10-12;2019-11-12 00:00:00;12;grmany
monthly;2019-10-12;2019-11-12 00:00:00;12;DE
monthly;2019-10-12;2019-11-12 00:00:00;12;germany
yearly;2019-10-12;2020-10-12 00:00:00;119;grmany
monthly;2019-10-12;2019-11-12 00:00:00;12;us
yearly;2019-10-12;2020-10-12 00:00:00;119;us
monthly;2019-10-13;2019-11-13 00:00:00;12;france   
yearly;2019-10-13;2020-10-13 00:00:00;119;germany
yearly;2019-10-13;2020-10-13 00:00:00;119;DE
monthly;2019-10-13;2019-11-13 00:00:00;12;US
monthly;2019-10-13;2019-11-13 00:00:00;12;france
monthly;2019-10-13;2019-11-13 00:00:00;12;germany
yearly;2019-10-13;2020-10-13 00:00:00;119;usa
yearly;2019-10-13;2020-10-13 00:00:00;119;us
yearly;2019-10-13;2020-10-13 00:00:00;119;US
monthly;2019-10-13;2019-11-13 00:00:00;12;france
monthly;2019-10-13;2019-11-13 00:00:00;12;grmany
monthly;2019-10-13;2019-11-13 00:00:00;12;us
monthly;2019-10-13;2019-11-13 00:00:00;12;usa
monthly;2019-10-13;2019-11-13 00:00:00;12;grmany
monthly;2019-10-13;2019-11-13 00:00:00;12;usa
yearly;2019-10-13;2020-10-13 00:00:00;119;grmany
yearly;2019-10-13;2020-10-13 00:00:00;119;DE
yearly;2019-10-13;2020-10-13 00:00:00;119;FR
monthly;2019-10-13;2019-11-13 00:00:00;12;grmany
monthly;2019-10-13;2019-11-13 00:00:00;12;france
monthly;2019-10-13;2019-11-13 00:00:00;12;us
monthly;2019-10-13;2019-11-13 00:00:00;12;us
monthly;2019-10-13;2019-11-13 00:00:00;12;france
monthly;2019-10-13;2019-11-13 00:00:00;12;grmany
yearly;2019-10-13;2020-10-13 00:00:00;119;grmany
monthly;2019-10-13;2019-11-13 00:00:00;12;france   
monthly;2019-10-13;2019-11-13 00:00:00;12;grmany
monthly;2019-10-13;2019-11-13 00:00:00;12;france
monthly;2019-10-13;2019-11-13 00:00:00;12;france   
yearly;2019-10-13;2020-10-13 00:00:00;119;usa
monthly;2019-10-13;2019-11-13 00:00:00;12;usa
monthly;2019-10-13;2019-11-13 00:00:00;12;germany
yearly;2019-10-13;2020-10-13 00:00:00;119;france
monthly;2019-10-13;2019-11-13 00:00:00;12;US
monthly;2019-10-13;2019-11-13 00:00:00;12;usa
monthly;2019-10-13;2019-11-13 00:00:00;12;us
monthly;2019-10-13;2019-11-13 00:00:00;12;US
monthly;2019-10-13;2019-11-13 00:00:00;12;grmany
monthly;2019-10-13;2019-11-13 00:00:00;12;germany
monthly;2019-10-13;2019-11-13 00:00:00;12;france
yearly;2019-10-13;2020-10-13 00:00:00;119;DE
monthly;2019-10-13;2019-11-13 00:00:00;12;US
monthly;2019-10-13;2019-11-13 00:00:00;12;grmany
yearly;2019-10-13;2020-10-13 00:00:00;119;US
yearly;2019-10-13;2020-10-13 00:00:00;119;grmany
monthly;2019-10-13;2019-11-13 00:00:00;12;usa
yearly;2019-10-13;2020-10-13 00:00:00;119;grmany
monthly;2019-10-13;2019-11-13 00:00:00;12;germany
yearly;2019-10-14;2020-10-14 00:00:00;119;france   
yearly;2019-10-14;2020-10-14 00:00:00;119;france   
monthly;2019-10-14;2019-11-14 00:00:00;12;usa
monthly;2019-10-14;2019-11-14 00:00:00;12;de
yearly;2019-10-14;2020-10-14 00:00:00;119;us
monthly;2019-10-14;2019-11-14 00:00:00;12;FR
monthly;2019-10-14;2019-11-14 00:00:00;12;france
monthly;2019-10-14;2019-11-14 00:00:00;12;france
monthly;2019-10-14;2019-11-14 00:00:00;12;US
yearly;2019-10-14;2020-10-14 00:00:00;119;france   
yearly;2019-10-14;2020-10-14 00:00:00;119;FR
monthly;2019-10-14;2019-11-14 00:00:00;12;us
monthly;2019-10-14;2019-11-14 00:00:00;12;france
yearly;2019-10-14;2020-10-14 00:00:00;119;germany
monthly;2019-10-14;2019-11-14 00:00:00;12;DE
yearly;2019-10-14;2020-10-14 00:00:00;119;france   
yearly;2019-10-14;2020-10-14 00:00:00;119;FR
yearly;2019-10-14;2020-10-14 00:00:00;119;DE
yearly;2019-10-14;2020-10-14 00:00:00;119;us
monthly;2019-10-14;2019-11-14 00:00:00;12;germany
yearly;2019-10-14;2020-10-14 00:00:00;119;DE
yearly;2019-10-14;2020-10-14 00:00:00;119;us
yearly;2019-10-14;2020-10-14 00:00:00;119;us
yearly;2019-10-14;2020-10-14 00:00:00;119;US
monthly;2019-10-14;2019-11-14 00:00:00;12;germany
monthly;2019-10-14;2019-11-14 00:00:00;12;usa
monthly;2019-10-14;2019-11-14 00:00:00;12;france   
monthly;2019-10-14;2019-11-14 00:00:00;12;us
monthly;2019-10-14;2019-11-14 00:00:00;12;france   
yearly;2019-10-14;2020-10-14 00:00:00;119;usa
monthly;2019-10-14;2019-11-14 00:00:00;12;germany
yearly;2019-10-14;2020-10-14 00:00:00;119;FR
yearly;2019-10-14;2020-10-14 00:00:00;119;FR
yearly;2019-10-14;2020-10-14 00:00:00;119;grmany
monthly;2019-10-14;2019-11-14 00:00:00;12;FR
monthly;2019-10-14;2019-11-14 00:00:00;12;germany
monthly;2019-10-14;2019-11-14 00:00:00;12;US
yearly;2019-10-14;2020-10-14 00:00:00;119;france   
yearly;2019-10-14;2020-10-14 00:00:00;119;france
yearly;2019-10-14;2020-10-14 00:00:00;119;germany
yearly;2019-10-14;2020-10-14 00:00:00;119;DE
monthly;2019-10-14;2019-11-14 00:00:00;12;US
yearly;2019-10-14;2020-10-14 00:00:00;119;grmany
monthly;2019-10-14;2019-11-14 00:00:00;12;us
monthly;2019-10-14;2019-11-14 00:00:00;12;DE
yearly;2019-10-14;2020-10-14 00:00:00;119;france   
monthly;2019-10-15;2019-11-15 00:00:00;12;de
yearly;2019-10-15;2020-10-15 00:00:00;119;us
monthly;2019-10-15;2019-11-15 00:00:00;12;FR
monthly;2019-10-15;2019-11-15 00:00:00;12;DE
monthly;2019-10-15;2019-11-15 00:00:00;12;germany
monthly;2019-10-15;2019-11-15 00:00:00;12;US
monthly;2019-10-15;2019-11-15 00:00:00;12;FR
monthly;2019-10-15;2019-11-15 00:00:00;12;de
monthly;2019-10-15;2019-11-15 00:00:00;12;grmany
monthly;2019-10-15;2019-11-15 00:00:00;12;us
monthly;2019-10-15;2019-11-15 00:00:00;12;france
monthly;2019-10-15;2019-11-15 00:00:00;12;FR
yearly;2019-10-15;2020-10-15 00:00:00;119;grmany
yearly;2019-10-15;2020-10-15 00:00:00;119;DE
yearly;2019-10-15;2020-10-15 00:00:00;119;grmany
yearly;2019-10-15;2020-10-15 00:00:00;119;de
monthly;2019-10-15;2019-11-15 00:00:00;12;france   
monthly;2019-10-15;2019-11-15 00:00:00;12;US
monthly;2019-10-15;2019-11-15 00:00:00;12;france   
monthly;2019-10-15;2019-11-15 00:00:00;12;us
yearly;2019-10-15;2020-10-15 00:00:00;119;DE
yearly;2019-10-15;2020-10-15 00:00:00;119;france   
monthly;2019-10-15;2019-11-15 00:00:00;12;de
monthly;2019-10-15;2019-11-15 00:00:00;12;DE
yearly;2019-10-15;2020-10-15 00:00:00;119;FR
monthly;2019-10-15;2019-11-15 00:00:00;12;germany
yearly;2019-10-15;2020-10-15 00:00:00;119;DE
yearly;2019-10-15;2020-10-15 00:00:00;119;de
monthly;2019-10-15;2019-11-15 00:00:00;12;germany
monthly;2019-10-15;2019-11-15 00:00:00;12;de
monthly;2019-10-15;2019-11-15 00:00:00;12;france   
yearly;2019-10-15;2020-10-15 00:00:00;119;usa
yearly;2019-10-15;2020-10-15 00:00:00;119;grmany
yearly;2019-10-15;2020-10-15 00:00:00;119;france   
yearly;2019-10-15;2020-10-15 00:00:00;119;france   
monthly;2019-10-15;2019-11-15 00:00:00;12;de
yearly;2019-10-15;2020-10-15 00:00:00;119;grmany
monthly;2019-10-15;2019-11-15 00:00:00;12;france   
monthly;2019-10-15;2019-11-15 00:00:00;12;usa
yearly;2019-10-15;2020-10-15 00:00:00;119;germany
yearly;2019-10-15;2020-10-15 00:00:00;119;grmany
monthly;2019-10-15;2019-11-15 00:00:00;12;france   
yearly;2019-10-15;2020-10-15 00:00:00;119;US
yearly;2019-10-15;2020-10-15 00:00:00;119;DE
monthly;2019-10-15;2019-11-15 00:00:00;12;DE
monthly;2019-10-15;2019-11-15 00:00:00;12;france
monthly;2019-10-15;2019-11-15 00:00:00;12;FR
monthly;2019-10-15;2019-11-15 00:00:00;12;FR
monthly;2019-10-15;2019-11-15 00:00:00;12;germany
yearly;2019-10-15;2020-10-15 00:00:00;119;france
monthly;2019-10-15;2019-11-15 00:00:00;12;usa
monthly;2019-10-15;2019-11-15 00:00:00;12;usa
monthly;2019-10-15;2019-11-15 00:00:00;12;grmany
yearly;2019-10-15;2020-10-15 00:00:00;119;france   
yearly;2019-10-15;2020-10-15 00:00:00;119;DE
monthly;2019-10-15;2019-11-15 00:00:00;12;DE
monthly;2019-10-15;2019-11-15 00:00:00;12;DE
yearly;2019-10-15;2020-10-15 00:00:00;119;grmany
monthly;2019-10-15;2019-11-15 00:00:00;12;grmany
monthly;2019-10-15;2019-11-15 00:00:00;12;germany
monthly;2019-10-15;2019-11-15 00:00:00;12;usa
monthly;2019-10-15;2019-11-15 00:00:00;12;france
monthly;2019-10-16;2019-11-16 00:00:00;12;france   
yearly;2019-10-16;2020-10-16 00:00:00;119;usa
yearly;2019-10-16;2020-10-16 00:00:00;119;france
monthly;2019-10-16;2019-11-16 00:00:00;12;de
monthly;2019-10-16;2019-11-16 00:00:00;12;france   
monthly;2019-10-16;2019-11-16 00:00:00;12;usa
monthly;2019-10-16;2019-11-16 00:00:00;12;usa
yearly;2019-10-16;2020-10-16 00:00:00;119;france
yearly;2019-10-16;2020-10-16 00:00:00;119;france
monthly;2019-10-16;2019-11-16 00:00:00;12;france
monthly;2019-10-16;2019-11-16 00:00:00;12;usa
monthly;2019-10-16;2019-11-16 00:00:00;12;FR
monthly;2019-10-16;2019-11-16 00:00:00;12;de
monthly;2019-10-16;2019-11-16 00:00:00;12;US
monthly;2019-10-16;2019-11-16 00:00:00;12;germany
yearly;2019-10-16;2020-10-16 00:00:00;119;de
yearly;2019-10-16;2020-10-16 00:00:00;119;germany
yearly;2019-10-16;2020-10-16 00:00:00;119;US
monthly;2019-10-16;2019-11-16 00:00:00;12;us
monthly;2019-10-16;2019-11-16 00:00:00;12;de
monthly;2019-10-16;2019-11-16 00:00:00;12;usa
monthly;2019-10-16;2019-11-16 00:00:00;12;us
yearly;2019-10-16;2020-10-16 00:00:00;119;france   
yearly;2019-10-16;2020-10-16 00:00:00;119;france   
yearly;2019-10-16;2020-10-16 00:00:00;119;usa
monthly;2019-10-16;2019-11-16 00:00:00;12;grmany
monthly;2019-10-16;2019-11-16 00:00:00;12;us
monthly;2019-10-16;2019-11-16 00:00:00;12;germany
monthly;2019-10-16;2019-11-16 00:00:00;12;US
monthly;2019-10-16;2019-11-16 00:00:00;12;FR
monthly;2019-10-16;2019-11-16 00:00:00;12;germany
monthly;2019-10-16;2019-11-16 00:00:00;12;france   
yearly;2019-10-16;2020-10-16 00:00:00;119;germany
yearly;2019-10-16;2020-10-16 00:00:00;119;grmany
monthly;2019-10-16;2019-11-16 00:00:00;12;de
monthly;2019-10-16;2019-11-16 00:00:00;12;usa
monthly;2019-10-16;2019-11-16 00:00:00;12;france   
monthly;2019-10-16;2019-11-16 00:00:00;12;FR
monthly;2019-10-16;2019-11-16 00:00:00;12;france   
yearly;2019-10-16;2020-10-16 00:00:00;119;US
yearly;2019-10-16;2020-10-16 00:00:00;119;france
monthly;2019-10-16;2019-11-16 00:00:00;12;france   
monthly;2019-10-16;2019-11-16 00:00:00;12;usa
monthly;2019-10-16;2019-11-16 00:00:00;12;FR
yearly;2019-10-16;2020-10-16 00:00:00;119;de
monthly;2019-10-16;2019-11-16 00:00:00;12;FR
monthly;2019-10-16;2019-11-16 00:00:00;12;france
monthly;2019-10-16;2019-11-16 00:00:00;12;france   
yearly;2019-10-16;2020-10-16 00:00:00;119;germany
monthly;2019-10-16;2019-11-16 00:00:00;12;DE
yearly;2019-10-16;2020-10-16 00:00:00;119;usa
monthly;2019-10-16;2019-11-16 00:00:00;12;grmany
yearly;2019-10-16;2020-10-16 00:00:00;119;usa
yearly;2019-10-16;2020-10-16 00:00:00;119;france
monthly;2019-10-16;2019-11-16 00:00:00;12;US
monthly;2019-10-17;2019-11-17 00:00:00;12;france   
monthly;2019-10-17;2019-11-17 00:00:00;12;france   
yearly;2019-10-17;2020-10-17 00:00:00;119;US
yearly;2019-10-17;2020-10-17 00:00:00;119;de
monthly;2019-10-17;2019-11-17 00:00:00;12;us
monthly;2019-10-17;2019-11-17 00:00:00;12;US
yearly;2019-10-17;2020-10-17 00:00:00;119;us
monthly;2019-10-17;2019-11-17 00:00:00;12;france
monthly;2019-10-17;2019-11-17 00:00:00;12;usa
yearly;2019-10-17;2020-10-17 00:00:00;119;usa
monthly;2019-10-17;2019-11-17 00:00:00;12;france
monthly;2019-10-17;2019-11-17 00:00:00;12;US
monthly;2019-10-17;2019-11-17 00:00:00;12;us
yearly;2019-10-17;2020-10-17 00:00:00;119;DE
yearly;2019-10-17;2020-10-17 00:00:00;119;de
yearly;2019-10-17;2020-10-17 00:00:00;119;de
monthly;2019-10-17;2019-11-17 00:00:00;12;usa
yearly;2019-10-17;2020-10-17 00:00:00;119;grmany
yearly;2019-10-17;2020-10-17 00:00:00;119;DE
monthly;2019-10-17;2019-11-17 00:00:00;12;US
monthly;2019-10-17;2019-11-17 00:00:00;12;DE
monthly;2019-10-17;2019-11-17 00:00:00;12;france   
yearly;2019-10-17;2020-10-17 00:00:00;119;france
yearly;2019-10-17;2020-10-17 00:00:00;119;US
yearly;2019-10-17;2020-10-17 00:00:00;119;DE
yearly;2019-10-17;2020-10-17 00:00:00;119;us
monthly;2019-10-17;2019-11-17 00:00:00;12;US
yearly;2019-10-17;2020-10-17 00:00:00;119;us
yearly;2019-10-17;2020-10-17 00:00:00;119;US
yearly;2019-10-17;2020-10-17 00:00:00;119;US
monthly;2019-10-17;2019-11-17 00:00:00;12;US
monthly;2019-10-17;2019-11-17 00:00:00;12;FR
yearly;2019-10-17;2020-10-17 00:00:00;119;DE
yearly;2019-10-17;2020-10-17 00:00:00;119;de
yearly;2019-10-17;2020-10-17 00:00:00;119;US
monthly;2019-10-17;2019-11-17 00:00:00;12;us
monthly;2019-10-17;2019-11-17 00:00:00;12;us
monthly;2019-10-17;2019-11-17 00:00:00;12;grmany
monthly;2019-10-17;2019-11-17 00:00:00;12;usa
monthly;2019-10-17;2019-11-17 00:00:00;12;usa
yearly;2019-10-17;2020-10-17 00:00:00;119;grmany
yearly;2019-10-17;2020-10-17 00:00:00;119;germany
monthly;2019-10-17;2019-11-17 00:00:00;12;DE
yearly;2019-10-17;2020-10-17 00:00:00;119;us
monthly;2019-10-18;2019-11-18 00:00:00;12;germany
monthly;2019-10-18;2019-11-18 00:00:00;12;US
monthly;2019-10-18;2019-11-18 00:00:00;12;de
yearly;2019-10-18;2020-10-18 00:00:00;119;france   
monthly;2019-10-18;2019-11-18 00:00:00;12;us
monthly;2019-10-18;2019-11-18 00:00:00;12;de
yearly;2019-10-18;2020-10-18 00:00:00;119;de
yearly;2019-10-18;2020-10-18 00:00:00;119;de
yearly;2019-10-18;2020-10-18 00:00:00;119;usa
monthly;2019-10-18;2019-11-18 00:00:00;12;DE
monthly;2019-10-18;2019-11-18 00:00:00;12;france
monthly;2019-10-18;2019-11-18 00:00:00;12;grmany
monthly;2019-10-18;2019-11-18 00:00:00;12;france
monthly;2019-10-18;2019-11-18 00:00:00;12;germany
yearly;2019-10-18;2020-10-18 00:00:00;119;france
yearly;2019-10-18;2020-10-18 00:00:00;119;FR
monthly;2019-10-18;2019-11-18 00:00:00;12;DE
monthly;2019-10-18;2019-11-18 00:00:00;12;US
monthly;2019-10-18;2019-11-18 00:00:00;12;us
monthly;2019-10-18;2019-11-18 00:00:00;12;france   
yearly;2019-10-18;2020-10-18 00:00:00;119;de
yearly;2019-10-18;2020-10-18 00:00:00;119;grmany
monthly;2019-10-18;2019-11-18 00:00:00;12;grmany
monthly;2019-10-18;2019-11-18 00:00:00;12;france   
yearly;2019-10-18;2020-10-18 00:00:00;119;de
yearly;2019-10-18;2020-10-18 00:00:00;119;us
yearly;2019-10-18;2020-10-18 00:00:00;119;germany
yearly;2019-10-18;2020-10-18 00:00:00;119;us
yearly;2019-10-18;2020-10-18 00:00:00;119;de
monthly;2019-10-18;2019-11-18 00:00:00;12;usa
monthly;2019-10-18;2019-11-18 00:00:00;12;US
monthly;2019-10-18;2019-11-18 00:00:00;12;FR
monthly;2019-10-18;2019-11-18 00:00:00;12;france   
monthly;2019-10-18;2019-11-18 00:00:00;12;us
yearly;2019-10-18;2020-10-18 00:00:00;119;germany
yearly;2019-10-18;2020-10-18 00:00:00;119;grmany
yearly;2019-10-18;2020-10-18 00:00:00;119;de
monthly;2019-10-18;2019-11-18 00:00:00;12;us
yearly;2019-10-18;2020-10-18 00:00:00;119;grmany
monthly;2019-10-18;2019-11-18 00:00:00;12;DE
yearly;2019-10-18;2020-10-18 00:00:00;119;france   
monthly;2019-10-18;2019-11-18 00:00:00;12;FR
monthly;2019-10-18;2019-11-18 00:00:00;12;de
yearly;2019-10-18;2020-10-18 00:00:00;119;france
yearly;2019-10-18;2020-10-18 00:00:00;119;france
yearly;2019-10-18;2020-10-18 00:00:00;119;usa
monthly;2019-10-18;2019-11-18 00:00:00;12;germany
monthly;2019-10-18;2019-11-18 00:00:00;12;france
monthly;2019-10-18;2019-11-18 00:00:00;12;usa
yearly;2019-10-18;2020-10-18 00:00:00;119;france
yearly;2019-10-18;2020-10-18 00:00:00;119;usa
monthly;2019-10-18;2019-11-18 00:00:00;12;grmany
monthly;2019-10-18;2019-11-18 00:00:00;12;germany
monthly;2019-10-18;2019-11-18 00:00:00;12;FR
yearly;2019-10-18;2020-10-18 00:00:00;119;us
monthly;2019-10-19;2019-11-19 00:00:00;12;US
monthly;2019-10-19;2019-11-19 00:00:00;12;us
monthly;2019-10-19;2019-11-19 00:00:00;12;de
monthly;2019-10-19;2019-11-19 00:00:00;12;usa
yearly;2019-10-19;2020-10-19 00:00:00;119;FR
monthly;2019-10-19;2019-11-19 00:00:00;12;france
yearly;2019-10-19;2020-10-19 00:00:00;119;germany
monthly;2019-10-19;2019-11-19 00:00:00;12;france   
monthly;2019-10-19;2019-11-19 00:00:00;12;france   
monthly;2019-10-19;2019-11-19 00:00:00;12;DE
monthly;2019-10-19;2019-11-19 00:00:00;12;france   
monthly;2019-10-19;2019-11-19 00:00:00;12;france
yearly;2019-10-19;2020-10-19 00:00:00;119;DE
monthly;2019-10-19;2019-11-19 00:00:00;12;de
monthly;2019-10-19;2019-11-19 00:00:00;12;DE
monthly;2019-10-19;2019-11-19 00:00:00;12;usa
monthly;2019-10-19;2019-11-19 00:00:00;12;DE
monthly;2019-10-19;2019-11-19 00:00:00;12;de
yearly;2019-10-19;2020-10-19 00:00:00;119;US
monthly;2019-10-19;2019-11-19 00:00:00;12;US
monthly;2019-10-19;2019-11-19 00:00:00;12;US
monthly;2019-10-19;2019-11-19 00:00:00;12;us
monthly;2019-10-19;2019-11-19 00:00:00;12;usa
yearly;2019-10-19;2020-10-19 00:00:00;119;FR
monthly;2019-10-19;2019-11-19 00:00:00;12;FR
monthly;2019-10-19;2019-11-19 00:00:00;12;france
monthly;2019-10-19;2019-11-19 00:00:00;12;us
yearly;2019-10-19;2020-10-19 00:00:00;119;de
monthly;2019-10-19;2019-11-19 00:00:00;12;de
monthly;2019-10-19;2019-11-19 00:00:00;12;FR
yearly;2019-10-19;2020-10-19 00:00:00;119;DE
monthly;2019-10-19;2019-11-19 00:00:00;12;US
monthly;2019-10-19;2019-11-19 00:00:00;12;france
monthly;2019-10-19;2019-11-19 00:00:00;12;usa
monthly;2019-10-19;2019-11-19 00:00:00;12;usa
monthly;2019-10-19;2019-11-19 00:00:00;12;FR
monthly;2019-10-19;2019-11-19 00:00:00;12;de
yearly;2019-10-19;2020-10-19 00:00:00;119;france
yearly;2019-10-19;2020-10-19 00:00:00;119;US
monthly;2019-10-19;2019-11-19 00:00:00;12;france   
yearly;2019-10-19;2020-10-19 00:00:00;119;usa
monthly;2019-10-19;2019-11-19 00:00:00;12;de
monthly;2019-10-19;2019-11-19 00:00:00;12;germany
yearly;2019-10-19;2020-10-19 00:00:00;119;DE
monthly;2019-10-19;2019-11-19 00:00:00;12;DE
yearly;2019-10-19;2020-10-19 00:00:00;119;US
monthly;2019-10-19;2019-11-19 00:00:00;12;DE
yearly;2019-10-19;2020-10-19 00:00:00;119;usa
monthly;2019-10-20;2019-11-20 00:00:00;12;DE
yearly;2019-10-20;2020-10-20 00:00:00;119;FR
monthly;2019-10-20;2019-11-20 00:00:00;12;germany
monthly;2019-10-20;2019-11-20 00:00:00;12;france   
monthly;2019-10-20;2019-11-20 00:00:00;12;DE
yearly;2019-10-20;2020-10-20 00:00:00;119;DE
monthly;2019-10-20;2019-11-20 00:00:00;12;de
monthly;2019-10-20;2019-11-20 00:00:00;12;grmany
monthly;2019-10-20;2019-11-20 00:00:00;12;germany
monthly;2019-10-20;2019-11-20 00:00:00;12;DE
monthly;2019-10-20;2019-11-20 00:00:00;12;FR
monthly;2019-10-20;2019-11-20 00:00:00;12;grmany
yearly;2019-10-20;2020-10-20 00:00:00;119;FR
monthly;2019-10-20;2019-11-20 00:00:00;12;france   
monthly;2019-10-20;2019-11-20 00:00:00;12;usa
monthly;2019-10-20;2019-11-20 00:00:00;12;france
monthly;2019-10-20;2019-11-20 00:00:00;12;grmany
monthly;2019-10-20;2019-11-20 00:00:00;12;france   
monthly;2019-10-20;2019-11-20 00:00:00;12;US
monthly;2019-10-20;2019-11-20 00:00:00;12;de
monthly;2019-10-20;2019-11-20 00:00:00;12;FR
yearly;2019-10-20;2020-10-20 00:00:00;119;france   
yearly;2019-10-20;2020-10-20 00:00:00;119;usa
monthly;2019-10-20;2019-11-20 00:00:00;12;usa
monthly;2019-10-20;2019-11-20 00:00:00;12;US
yearly;2019-10-20;2020-10-20 00:00:00;119;de
